,Actual,Day,Predicted
1488,53,5,100.486487449572
1489,46,6,56.25441408365329
1490,336,7,192.04619243413703
1491,370,1,226.63031428818434
1492,342,2,236.06715151595174
1493,325,3,231.55679512045322
1494,300,4,222.70426373052553
1495,69,5,141.62745077408303
1496,30,6,44.08294498350546
1497,353,7,163.98821753517544
1498,348,1,244.9573946729266
1499,290,2,225.04651432008538
1500,317,3,212.79448516160897
1501,279,4,224.00880701057568
1502,52,5,127.08203156584699
1503,38,6,34.14005673128157
1504,314,7,152.67788942999604
1505,266,1,227.71175256792546
1506,297,2,210.95594867064472
1507,238,3,209.00490142072886
1508,258,4,185.85825464869035
1509,28,5,117.3857743233606
1510,41,6,32.567520447827135
1511,327,7,155.18790650229786
1512,323,1,226.03427639907792
1513,33,2,217.66990528943444
