,Actual,Day,Predicted
1287,43,1288,279.76877522678177
1288,358,1289,355.88006373787005
1289,383,1290,383.91850439675784
1290,355,1291,396.7944903312755
1291,397,1292,405.02062798501674
1292,315,1293,384.9962642929658
1293,97,1294,147.72376989129197
1294,102,1295,208.12439197355351
1295,340,1296,360.89428354267284
1296,353,1297,381.6881637666931
1297,325,1298,387.519395441438
1298,235,1299,383.87996480993945
1299,274,1300,306.9193612589119
1300,68,1301,101.13138640447912
1301,57,1302,199.70743464430765
1302,331,1303,351.4165147144861
1303,344,1304,382.1320049000403
1304,389,1305,382.4690409216395
1305,258,1306,391.1947192767037
1306,312,1307,347.8146547971508
1307,70,1308,150.6588707769285
1308,96,1309,254.4954515892801
1309,354,1310,354.1317783566117
1310,352,1311,379.538846820331
1311,339,1312,383.85169145445155
1312,288,1313,387.7232563307558
1313,242,1314,320.37687606649195
1314,70,1315,56.547244875540066
1315,18,1316,28.611527390711302
1316,64,1317,352.6034078462524
1317,326,1318,358.0329671102182
1318,176,1319,388.60180467706266
1319,335,1320,399.8485266021644
1320,262,1321,336.8607980419869
1321,83,1322,135.0167759646849
1322,96,1323,223.93321491207385
1323,379,1324,366.53419106471875
1324,340,1325,383.8776566131547
1325,389,1326,393.1665223410024
1326,346,1327,395.7934983677071
1327,287,1328,349.35595999206424
1328,87,1329,123.30093961471353
1329,74,1330,192.12259132205878
1330,321,1331,368.48386277689934
1331,371,1332,371.88141731667537
1332,328,1333,392.5568106666835
1333,388,1334,402.1903833764011
1334,317,1335,352.5788820378563
1335,94,1336,147.74810517594997
1336,94,1337,285.95997654205405
1337,397,1338,369.0873443269647
1338,400,1339,382.7538362897912
1339,370,1340,389.0222885996908
1340,349,1341,378.83668212502573
1341,285,1342,274.4098124183834
1342,46,1343,83.14294368336351
1343,40,1344,205.73594589852607
1344,373,1345,372.12576012744665
1345,383,1346,387.03368328883204
1346,443,1347,397.8614197985959
1347,376,1348,406.00979969280587
1348,372,1349,318.18660422733853
1349,63,1350,127.13740672910686
1350,99,1351,202.6751852651775
1351,387,1352,372.50360227818453
1352,404,1353,384.14651896864535
1353,398,1354,392.4906375589785
1354,369,1355,384.5891247704596
1355,345,1356,270.4752484846011
1356,29,1357,70.6533586915345
1357,72,1358,229.09646587737663
1358,391,1359,368.4657696437448
1359,390,1360,385.0015728386042
1360,353,1361,393.80219835983405
1361,389,1362,398.0651067362776
1362,348,1363,337.8748497100189
1363,83,1364,120.68522872605786
1364,40,1365,169.38567349768658
1365,301,1366,358.0978017087991
1366,386,1367,376.61346802039793
1367,333,1368,392.2296457903448
1368,364,1369,394.14663856934214
1369,325,1370,341.4783447473194
1370,95,1371,101.30591888691879
1371,77,1372,165.35569677651586
1372,332,1373,370.28513213054083
1373,347,1374,384.21806804783324
1374,389,1375,387.0045286963415
1375,345,1376,375.7152126934944
1376,237,1377,270.66774571111876
1377,49,1378,52.757133758902576
1378,46,1379,197.15567718410446
1379,360,1380,357.3274172106223
1380,339,1381,331.4468621300304
1381,283,1382,387.17646068637794
1382,373,1383,381.4901504162573
1383,284,1384,240.33175940554742
1384,42,1385,81.32087770454643
1385,60,1386,220.64151709590058
1386,356,1387,364.2603857989359
1387,369,1388,383.63453005607425
1388,383,1389,390.1958281662726
1389,400,1390,368.02621516026164
1390,296,1391,233.53703718563438
1391,76,1392,43.34703170140719
1392,39,1393,119.77442459996647
1393,277,1394,347.04655999793715
1394,282,1395,359.8095898261194
1395,325,1396,359.68615856549144
1396,288,1397,368.81590053204076
1397,275,1398,224.55131079269435
1398,45,1399,51.299667455358104
1399,55,1400,179.75387309442243
1400,342,1401,339.34592931705936
1401,300,1402,335.5722578537529
1402,265,1403,352.79671495457984
1403,266,1404,357.1769486848799
1404,258,1405,279.1836361740747
1405,58,1406,109.86653036684767
1406,66,1407,184.6464570561327
1407,309,1408,367.2328501009526
1408,331,1409,369.59381411825177
1409,277,1410,355.4044188742539
1410,236,1411,302.06809635137705
1411,134,1412,248.97187263589583
1412,58,1413,108.67518180311816
1413,59,1414,249.60271673299687
1414,348,1415,368.5563359770055
1415,344,1416,375.1733201632933
1416,318,1417,377.35200031023993
1417,312,1418,363.0854302103309
1418,252,1419,259.94017786346154
1419,32,1420,26.15951888478565
1420,28,1421,149.3064197972253
1421,307,1422,356.43147434025866
1422,272,1423,351.86041557680267
1423,245,1424,351.8313299859
1424,249,1425,339.621660776434
1425,170,1426,257.86466030556284
1426,49,1427,59.414995003679785
1427,24,1428,24.648830121403275
1428,44,1429,261.9692057362111
1429,116,1430,111.60442813111489
1430,36,1431,134.62506504601868
1431,62,1432,210.85104714654162
1432,57,1433,240.15973752033162
1433,36,1434,56.439903183113145
1434,35,1435,18.05384310269642
1435,63,1436,179.02140220237908
1436,43,1437,370.3778901802426
1437,226,1438,380.4899738374955
1438,257,1439,386.5204193083666
1439,226,1440,256.5406258826489
1440,41,1441,67.39172957960923
1441,39,1442,166.52929768903255
1442,333,1443,375.1568653544085
1443,344,1444,391.3178939069728
1444,349,1445,381.0451330027157
1445,317,1446,369.09610507384133
1446,262,1447,272.7085796335618
1447,45,1448,74.7078522751641
1448,33,1449,185.68161854027215
1449,315,1450,378.15119840483334
1450,341,1451,368.37503362684623
1451,263,1452,356.64391891144055
1452,257,1453,376.3948345042855
1453,250,1454,276.8079734528503
1454,44,1455,70.15668678172118
1455,51,1456,130.506361115871
1456,303,1457,371.0592298321018
1457,333,1458,368.6299168170117
1458,272,1459,364.32030575514295
1459,279,1460,346.173449423373
1460,206,1461,228.78730773267367
1461,36,1462,53.774333600895176
1462,30,1463,173.36993919764282
1463,306,1464,376.5591677056969
1464,309,1465,372.1294346534191
1465,298,1466,365.5702418598769
1466,255,1467,294.3029463903938
1467,134,1468,182.34778945303262
1468,34,1469,74.9057000764797
1469,46,1470,82.75793687161172
1470,205,1471,345.6747323548815
1471,297,1472,350.4427471151268
1472,287,1473,385.9871832399654
1473,339,1474,351.1395720063905
1474,200,1475,163.1217964878045
1475,45,1476,115.50419297059048
1476,37,1477,196.8764296180256
1477,320,1478,380.4297446774743
1478,332,1479,387.07622265719345
1479,343,1480,387.07313636948027
1480,310,1481,392.8499964818365
1481,268,1482,310.17569401653583
1482,56,1483,87.81213362514035
1483,62,1484,151.3477632897048
1484,291,1485,369.03884091583126
1485,321,1486,386.69900265994136
1486,312,1487,387.809547909993
1487,298,1488,362.9436547227068
1488,233,1489,268.38192076638927
1489,53,1490,89.67754115112177
1490,46,1491,165.23470411422272
1491,336,1492,388.9230991016449
1492,370,1493,400.85050588084806
1493,342,1494,403.56561258557286
1494,325,1495,383.02099854422346
1495,300,1496,286.7258503667848
1496,69,1497,41.66393085149542
1497,30,1498,218.10131275012085
1498,353,1499,352.3174453787765
1499,348,1500,368.80863522899756
1500,290,1501,372.9433655451824
1501,317,1502,370.61203793087236
1502,279,1503,243.3517578659019
1503,52,1504,66.98257565449305
1504,38,1505,166.314246410502
1505,314,1506,347.6998247176078
1506,266,1507,340.23878536894637
1507,297,1508,359.41085584758116
1508,238,1509,370.3833566572632
1509,258,1510,163.91877374893463
1510,28,1511,52.67995519309578
1511,41,1512,201.60794503322046
1512,327,1513,354.62982116325935
1513,323,1514,136.03402040278152
