,Actual,Day,Predicted
314,320,7,174.10968710072683
315,329,1,183.53441441829565
316,344,2,177.21535879021027
317,294,3,181.9715989554997
318,309,4,144.52911664041295
319,48,5,52.87806314359975
320,51,6,25.107421505779943
321,298,7,150.6978289255598
322,271,1,169.32285747545
323,332,2,154.73899075630945
324,336,3,174.39785784532194
325,288,4,152.8651620144039
326,73,5,45.20065779817113
327,52,6,41.710944448952894
328,295,7,153.75105897872672
329,300,1,175.2274488023425
330,362,2,158.43565349562806
331,332,3,191.45200191412994
332,297,4,160.6223033197562
333,63,5,43.022659339420805
334,59,6,45.815608282540566
335,283,7,136.0137155689091
336,291,1,173.08500042664232
337,328,2,157.32869348508103
338,297,3,171.62049088216529
339,274,4,148.9865078762177
340,42,5,38.961050404897115
341,44,6,43.60358321411693
342,302,7,148.8887315533129
343,293,1,175.14650908707947
344,285,2,156.28130745803696
345,324,3,171.71071598836582
346,258,4,151.88512223929288
347,58,5,41.86806075120266
348,55,6,49.96940949205538
349,260,7,144.51253466617743
350,231,1,164.49128992825234
351,205,2,135.9267090689661
352,64,3,131.16289673502047
353,77,4,70.81938297382659
354,51,5,1.673057759729293
355,44,6,44.58087744707925
356,57,7,145.18041099959981
357,111,1,105.8172491287299
358,73,2,127.73974391923
359,65,3,122.07355039326923
360,38,4,53.522916568970494
361,26,5,-14.881321955030312
362,29,6,39.47075599842709
363,283,7,158.67167154255412
364,308,1,178.5964286720608
365,310,2,170.7722794203255
366,227,3,179.09334972253586
367,296,4,128.78208664151944
368,38,5,37.06740578920347
369,58,6,30.98952724032419
370,313,7,177.69589348610657
371,308,1,176.73775264390366
372,333,2,172.55254061767488
373,339,3,163.62124467872098
374,282,4,148.9866095338735
375,72,5,43.67960601045371
376,71,6,41.779278650840446
377,326,7,153.34368747514878
378,327,1,184.89948291446822
379,345,2,163.61033078614201
380,319,3,175.31012395833062
381,238,4,138.17671175745352
382,71,5,28.710078795674832
383,63,6,50.49559950744196
384,336,7,175.70820801704713
385,316,1,186.28987943683273
386,321,2,177.49779481867276
387,309,3,182.33783472902564
388,288,4,150.3073119868803
389,50,5,44.668650539126865
390,43,6,33.122953534162185
391,321,7,167.08748784470293
392,313,1,186.2033527387279
393,327,2,172.27667176927596
394,332,3,177.76435711141917
395,286,4,145.69552622776808
396,52,5,42.259574527432754
397,51,6,30.38459245207672
398,279,7,149.82587184712207
399,305,1,175.66732343776198
400,317,2,158.73026239798526
401,318,3,173.9411166278006
402,307,4,140.19217420477696
403,52,5,44.89251624200237
404,52,6,42.21258519629124
405,314,7,177.6517880038577
406,305,1,173.80443841375597
407,287,2,162.02510611442375
408,295,3,175.6588723343957
409,245,4,133.70022863422116
410,49,5,26.157299703157914
411,50,6,43.46115820067458
412,310,7,166.25536210222648
413,353,1,180.63720780658036
414,347,2,181.49592369152785
415,334,3,182.94169324728506
416,286,4,142.42346696918935
417,52,5,35.85765896740438
418,52,6,42.04391432145258
419,330,7,154.24045007280554
420,305,1,184.37804719685244
421,302,2,181.88950609155944
422,350,3,175.75128539580174
423,303,4,158.69883193571732
424,54,5,40.1027111212098
425,63,6,40.47002000245178
426,372,7,176.90091897625092
427,374,1,188.48066107238424
428,267,2,182.77455631950724
429,336,3,177.07411219591003
430,310,4,165.35773252227713
431,81,5,52.68851049598403
432,72,6,53.889135613375466
433,380,7,173.16885614247798
434,365,1,199.21063334097605
435,359,2,185.61390794923847
436,369,3,182.93515056441774
437,273,4,156.68396200783374
438,80,5,36.75002902503142
439,80,6,43.64067414022699
440,379,7,168.2032826177242
441,362,1,196.45176697559114
442,363,2,189.37188095774889
443,342,3,196.48665369660256
444,72,4,153.53838781622972
445,53,5,-2.885132491851181
446,36,6,41.034647743226365
447,55,7,155.97756820607367
448,296,1,125.03132000557558
449,343,2,169.37239850276913
450,361,3,191.0082062573158
451,300,4,158.36890101903296
452,74,5,42.15076237266171
453,89,6,48.327176158093714
454,339,7,168.0160194665328
455,337,1,197.5173404842726
456,324,2,182.39398418206514
457,312,3,191.86790355293786
458,298,4,146.90304760220033
459,74,5,46.10314823277776
460,68,6,47.87519611857416
461,368,7,176.6299725403561
462,352,1,196.05856238325524
463,376,2,190.22132294855282
464,377,3,200.0704876331027
465,196,4,159.75276669026354
466,66,5,27.956483627198715
467,92,6,52.67340816631064
468,344,7,173.50667032313638
469,404,1,194.8397732570557
470,424,2,202.97134218089298
471,440,3,210.12720475934066
472,312,4,182.45063557869156
473,72,5,51.9098532799248
474,52,6,42.99067784357982
475,344,7,160.89136012168106
476,377,1,193.82783013250636
477,374,2,186.17830500247135
478,401,3,190.29298370679328
479,319,4,167.46355821730842
480,90,5,51.11136424732832
481,66,6,44.32041117667508
482,67,7,158.45255765455443
483,380,1,159.879036968641
484,437,2,188.7462936984987
485,410,3,212.99967992137132
486,368,4,172.6072447031085
487,111,5,65.93372627249107
488,118,6,55.5105579446445
489,404,7,159.02923099588114
490,263,1,214.32858643480847
491,351,2,192.51601035200787
492,399,3,202.835954927049
493,382,4,186.62653169643232
494,84,5,77.161294496869
495,104,6,45.01857436281529
496,416,7,150.06905978402582
497,400,1,210.09258786919045
498,338,2,207.913857562923
499,385,3,201.53017479332075
500,385,4,169.60266192544512
501,89,5,74.65126092547244
502,90,6,56.89418283815854
503,369,7,171.14912475878702
504,431,1,201.88203482562847
505,398,2,209.6893335649458
506,394,3,208.87815215988795
507,387,4,168.0336630089711
508,84,5,69.78605810744705
509,103,6,58.56675410957499
510,70,7,171.6263434501312
511,163,1,147.7301321069807
512,325,2,154.4922716998907
513,341,3,183.71901052843918
514,319,4,165.51545177737844
515,91,5,60.74744666324472
516,133,6,54.56665719289486
517,395,7,181.41112405285233
518,376,1,206.26584046216877
519,391,2,209.11219728453005
520,395,3,213.26105824422848
521,392,4,175.02406754633213
522,101,5,73.62998208469243
523,55,6,62.230632486582955
524,350,7,169.53492185045124
525,338,1,201.92146239802292
526,392,2,189.68365578097752
527,373,3,203.95514398954262
528,298,4,169.7744466404234
529,85,5,49.4490132110981
530,103,6,57.21379166631817
531,169,7,180.62092582939565
532,376,1,165.44332821165722
533,374,2,201.63864822869533
534,314,3,206.73894213182865
535,334,4,156.66216139658727
536,92,5,62.747488661670886
537,104,6,59.80628957565339
538,369,7,176.72652124975542
539,391,1,202.43252613530686
540,370,2,203.20201570074744
541,391,3,211.14269196990526
542,296,4,178.96549272061225
543,73,5,54.525732055885406
544,105,6,55.77706687603832
545,380,7,164.99732274213284
546,436,1,205.2386856536566
547,425,2,213.68808219128337
548,406,3,217.25438431760364
549,355,4,176.8332024536926
550,88,5,72.75130224423684
551,106,6,69.72374256537086
552,365,7,171.53584392963882
553,372,1,202.57708674373956
554,353,2,192.9507116868186
555,410,3,204.47339775063037
556,351,4,181.87372551542356
557,84,5,69.04394022269298
558,97,6,73.1942739863732
559,384,7,175.52584070085433
560,397,1,208.56998540480106
561,403,2,216.4911514544979
562,408,3,224.07777041782342
563,312,4,181.25194786069994
564,89,5,62.85356323263123
565,116,6,73.9363734808773
566,353,7,167.89408392221787
567,399,1,202.9800404978609
568,274,2,211.87354084091822
569,350,3,195.49160125197227
570,309,4,165.21926996260223
571,112,5,59.36234618183202
572,156,6,64.44002002684937
573,313,7,171.04149354223532
574,313,1,199.19344445530297
575,356,2,196.4360186029211
576,367,3,203.73394893794665
577,319,4,176.0457232943732
578,133,5,65.56387449244727
579,130,6,75.18451467581518
580,350,7,167.48327338203651
581,380,1,204.34307134415334
582,374,2,211.49636552890036
583,351,3,215.8259331266764
584,335,4,163.35941052191436
585,98,5,70.16366691298838
586,112,6,74.24192123971098
587,372,7,165.41270126294617
588,389,1,211.40024856843937
589,361,2,211.03471244945376
590,384,3,208.87557822883585
591,221,4,173.05616896060138
592,63,5,41.78803534451392
593,100,6,61.81381149496536
594,347,7,171.41661040052585
595,366,1,200.4654382266543
596,343,2,200.26243007790902
597,362,3,210.2145948787716
598,264,4,166.35200422482168
599,93,5,54.74349453013862
600,77,6,77.67533837179965
601,90,7,172.02351046550294
602,384,1,146.61365857947393
603,381,2,210.13736568581575
604,375,3,214.2289412903578
605,367,4,174.82266314935242
606,61,5,80.46023641073711
607,106,6,59.50857377569883
608,414,7,179.05414148568795
609,393,1,211.32696127829084
610,402,2,211.24104048215085
611,386,3,226.92036753788923
612,169,4,175.01705466747242
613,77,5,41.49994836098223
614,85,6,68.9254378411775
615,370,7,171.4190517061208
616,385,1,203.3915252468468
617,407,2,205.92436926538983
618,383,3,213.2091465510006
619,385,4,178.86539618023073
620,111,5,78.84727525557129
621,101,6,72.01399761676088
622,371,7,162.9471444308109
623,376,1,205.90940215359757
624,412,2,199.3487601713764
625,398,3,209.76544839921132
626,374,4,188.47199407851437
627,60,5,80.3068011918867
628,82,6,58.62330262984922
629,403,7,175.08962752047998
630,423,1,206.22571932693566
631,389,2,209.7902325129644
632,383,3,205.55979189240392
633,339,4,176.54891409066255
634,79,5,69.4397320146142
635,87,6,57.90006020506548
636,399,7,169.6599966291756
637,399,1,205.88624252310518
638,357,2,194.2377631871051
639,324,3,197.96184073745366
640,361,4,154.5431178446831
641,83,5,68.65992159967026
642,62,6,52.0705870616067
643,345,7,177.09990676602047
644,370,1,199.7916261228377
645,383,2,186.87347944434686
646,368,3,197.85175811674335
647,338,4,168.61705473972572
648,90,5,64.12034511070034
649,89,6,46.1356789480745
650,342,7,177.41603460945717
651,365,1,190.31237198769946
652,381,2,186.009144174962
653,361,3,206.33975296490974
654,311,4,165.35354288881402
655,56,5,56.939893889237815
656,78,6,55.995068039489986
657,372,7,178.9673278914039
658,391,1,201.11530038572727
659,393,2,199.50838364163056
660,412,3,195.85136396776358
661,307,4,173.3508933958386
662,63,5,58.02765452472695
663,51,6,48.32644058500888
664,283,7,161.65415406998835
665,386,1,163.53176547808806
666,179,2,166.46966864733298
667,355,3,148.83518823870602
668,335,4,151.85446306228238
669,37,5,60.89034755115157
670,54,6,45.839566812767124
671,323,7,172.46365597951424
672,351,1,179.97368915689037
673,382,2,179.27716477761183
674,374,3,196.21826944663155
675,325,4,166.06412456403595
676,53,5,56.32038101912804
677,39,6,32.70550134856434
678,302,7,159.76277789521114
679,365,1,176.2426543901068
680,367,2,180.65426368898824
681,390,3,175.8842494230861
682,340,4,171.73092129481034
683,77,5,60.0157361034127
684,60,6,36.738460276931754
685,327,7,144.52130771006068
686,372,1,189.62295853060587
687,380,2,178.91179696354715
688,366,3,177.75175689493076
689,312,4,153.83745122365326
690,66,5,50.316670666572655
691,61,6,40.88925108317883
692,357,7,155.8695430895168
693,365,1,182.12323311960566
694,376,2,174.75324323548912
695,388,3,189.84752158416353
696,344,4,168.48225385582944
697,34,5,66.95244089463276
698,60,6,33.00511828498512
699,367,7,145.50716289268183
700,357,1,193.38253976328437
701,382,2,178.85469748280994
702,371,3,185.60091955349117
703,316,4,166.62282609994827
704,44,5,64.06980260061064
705,57,6,51.14981813737315
706,321,7,159.90948855802677
707,340,1,180.72313195322923
708,267,2,172.26700950415335
709,243,3,158.61636249651391
710,127,4,115.25091872684577
711,17,5,2.1960183334398113
712,80,6,33.38372552638349
713,38,7,149.25884126957357
714,49,1,93.26878426542143
715,73,2,100.65168771870515
716,77,3,122.13430358197961
717,68,4,56.87142317587247
718,22,5,-6.561890257445523
719,20,6,41.3820522218329
720,34,7,174.82166201114444
721,221,1,133.486692308524
722,326,2,148.1704447816208
723,335,3,167.77690812135654
724,288,4,144.14439773075412
725,59,5,43.06415566214079
726,43,6,45.83288432790124
727,575,7,192.43069333247888
728,372,1,221.39985234903378
729,359,2,176.3799935121367
730,328,3,184.87480226763108
731,253,4,157.03476026037274
732,23,5,26.445941040263936
733,29,6,35.75806336767235
734,252,7,163.06467295359252
735,393,1,169.84307428007773
736,354,2,188.32381184849652
737,358,3,172.21681714730184
738,297,4,147.42059570308257
739,38,5,45.434095974171875
740,58,6,44.69366359253286
741,359,7,153.139940148591
742,361,1,189.4699785554592
743,363,2,183.19134320811773
744,353,3,195.57736236845872
745,295,4,167.02094037303084
746,70,5,45.48961262018933
747,39,6,49.6231489349293
748,360,7,159.21280952864393
749,300,1,191.98189649632377
750,315,2,171.7929888218216
751,357,3,185.72253041948014
752,304,4,167.70396350129442
753,56,5,64.99603880567153
754,46,6,45.54467951937628
755,367,7,179.48980621773458
756,378,1,183.6666602101489
757,369,2,188.858624556049
758,321,3,188.7223664678863
759,244,4,155.6093569382035
760,45,5,31.840867564317502
761,38,6,43.20086990684926
762,309,7,154.1203589251418
763,328,1,177.1974297509089
764,335,2,164.28576557291288
765,309,3,184.77702200546557
766,289,4,147.07904559681094
767,63,5,41.41706240509862
768,67,6,45.64052027422577
769,362,7,177.54203117445158
770,366,1,192.7273117503004
771,383,2,189.95433526231764
772,306,3,194.54836358682098
773,275,4,153.53655437843395
774,37,5,44.01387914455337
775,55,6,44.28706421519904
776,315,7,153.3351708225876
777,358,1,183.12827615867113
778,339,2,175.1756124709549
779,351,3,175.82311368812103
780,227,4,154.96874632489352
781,92,5,29.929582127755896
782,32,6,42.38628322472152
783,358,7,154.54743986372014
784,361,1,192.24748684975842
785,312,2,182.80488009726994
786,343,3,184.73394434407047
787,317,4,159.6976543214947
788,81,5,48.677824067125265
789,56,6,49.17360564901895
790,406,7,177.24596760580354
791,379,1,198.04081652979
792,328,2,197.0628515584115
793,359,3,189.17115871804037
794,315,4,159.09618092807995
795,71,5,54.43650861674443
796,76,6,45.29468189717658
797,381,7,135.70959055686208
798,367,1,196.94649892055352
799,358,2,193.49119293388242
800,356,3,202.9399157467838
801,315,4,163.5752570023675
802,65,5,53.07581230020485
803,87,6,50.33715493931401
804,374,7,166.13353724675844
805,374,1,196.80915623393122
806,365,2,204.68774145373416
807,392,3,194.48630571371442
808,316,4,166.2316742817929
809,91,5,45.822231818856345
810,110,6,49.870239604064075
811,365,7,183.0982219588199
812,381,1,205.55503692101732
813,340,2,200.49269459461922
814,288,3,198.46895831871495
815,51,4,139.37942615454807
816,58,5,3.7259404247305143
817,63,6,49.30751769999773
818,61,7,150.64177456987346
819,370,1,156.27921319721304
820,378,2,192.72145024989578
821,380,3,200.0513210979185
822,325,4,160.31029911266677
823,66,5,51.24385278096751
824,71,6,52.030817650960266
825,379,7,160.74941467325553
826,374,1,203.56477482959463
827,366,2,190.59287519054556
828,363,3,201.43060963573254
829,299,4,155.55501544950195
830,64,5,44.466567767485415
831,57,6,53.32728591989205
832,57,7,157.09796728192686
833,401,1,159.11756104838457
834,364,2,192.29528481539768
835,351,3,199.27763313745243
836,339,4,162.38674373946446
837,81,5,63.542070635767
838,78,6,49.60211580528412
839,374,7,164.88584531143886
840,366,1,200.35939174891988
841,423,2,188.04488907231652
842,399,3,207.77537429946597
843,338,4,176.32787353178665
844,81,5,74.72403093255899
845,79,6,70.9326101576548
846,310,7,164.80980501115513
847,404,1,193.8934016069264
848,293,2,198.91503039801827
849,344,3,196.10441327183958
850,270,4,169.43841801883661
851,82,5,39.21548140880134
852,84,6,53.10829610917197
853,404,7,171.43483503154357
854,421,1,207.5880633293607
855,406,2,214.28139136137415
856,421,3,210.39492247179285
857,346,4,176.83947667043648
858,71,5,61.638119412688454
859,77,6,58.6898846949314
860,73,7,164.19908310107445
861,380,1,164.986203525345
862,387,2,203.02603400340527
863,376,3,206.20643954538977
864,296,4,165.46791933430345
865,93,5,55.3051493144633
866,84,6,65.09077329454479
867,389,7,160.8239790608124
868,152,1,207.22379296264953
869,390,2,150.67936061424484
870,369,3,201.46428911590607
871,321,4,173.746496896006
872,94,5,63.072167773015316
873,94,6,64.61544998947149
874,388,7,164.26688286362403
875,406,1,206.98820077889863
876,438,2,205.12213940867838
877,458,3,220.22640451185373
878,377,4,194.73711043075815
879,96,5,78.17029666310938
880,88,6,72.70937224330389
881,398,7,170.36619498664135
882,412,1,215.01530165280178
883,401,2,219.5237465069614
884,421,3,214.98507285897017
885,349,4,187.5545019927439
886,73,5,69.78001479981545
887,97,6,66.44384176107292
888,389,7,170.53841997992438
889,340,1,205.14779474121494
890,373,2,210.35932992851986
891,381,3,212.2325380640716
892,366,4,176.31986510629935
893,121,5,69.31870783489974
894,118,6,68.56402559334498
895,359,7,170.13773157678708
896,404,1,208.0245444883798
897,438,2,211.33027441767743
898,417,3,221.6781588275827
899,341,4,179.87369541402614
900,103,5,73.20220216070568
901,110,6,71.34315913619957
902,399,7,160.02538199697648
903,359,1,214.5523799461088
904,355,2,206.49417292559457
905,436,3,204.24425798464955
906,321,4,190.28377864710382
907,86,5,62.684314407832765
908,83,6,70.07099255345953
909,418,7,175.90525043509697
910,401,1,212.24867633811718
911,402,2,219.24636910268535
912,393,3,219.168713685457
913,318,4,183.76383871587498
914,59,5,69.11613120410082
915,90,6,78.91994738400014
916,337,7,180.49757624506938
917,414,1,201.33399487425308
918,347,2,200.72377943624227
919,358,3,205.50968311566413
920,296,4,172.29877770760967
921,61,5,56.05738670691013
922,95,6,60.42226704791295
923,363,7,172.87336416345318
924,301,1,201.51239869354814
925,240,2,191.53859354955614
926,301,3,185.5794631577311
927,289,4,148.74649510382255
928,87,5,58.641941364551755
929,110,6,62.228695009951004
930,347,7,171.47769050573228
931,387,1,202.48420455040718
932,166,2,203.20531971375505
933,376,3,165.15535575843617
934,334,4,175.52177101021132
935,79,5,63.55471204206881
936,119,6,62.393391691137786
937,357,7,169.20869592882292
938,403,1,207.55339438784551
939,379,2,216.55449956141817
940,221,3,211.96828286516137
941,245,4,114.1970754697099
942,104,5,46.48522941671927
943,99,6,59.56904774667912
944,267,7,157.64098157013524
945,352,1,186.39660357666628
946,321,2,201.07584251214448
947,343,3,199.88045210590192
948,253,4,158.84932299495892
949,80,5,42.64921595435714
950,89,6,69.81970915388519
951,134,7,175.24700785014377
952,368,1,175.24876942113102
953,320,2,213.20569468511903
954,345,3,206.3483486721544
955,326,4,159.07438085330062
956,91,5,57.76678499437002
957,71,6,62.932850515977684
958,337,7,169.3536220411725
959,362,1,194.50037771034047
960,363,2,195.9084852180086
961,381,3,198.38994736850228
962,191,4,174.58655459856263
963,73,5,39.54145757125616
964,62,6,61.65357314184972
965,335,7,176.50561404273157
966,369,1,188.6450872375034
967,391,2,184.9405768823066
968,390,3,212.38009713343675
969,307,4,177.63075993874097
970,65,5,55.73549629492484
971,76,6,57.15431462558841
972,367,7,178.53856346298315
973,419,1,197.39942062899306
974,378,2,208.1065387020008
975,402,3,202.52568023486427
976,353,4,185.53858562871338
977,95,5,67.59681633053627
978,79,6,60.07238219814744
979,307,7,176.88954249857446
980,428,1,194.62079545118561
981,396,2,203.3298050313712
982,401,3,214.12568736168805
983,267,4,185.16595970156794
984,73,5,47.075477116142984
985,72,6,58.1692102321836
986,371,7,167.5699035572254
987,375,1,199.10962944214063
988,405,2,192.7654452710623
989,334,3,208.80833237644296
990,336,4,161.1353951361482
991,67,5,67.61048503117517
992,92,6,60.2905884527412
993,374,7,165.2638216152763
994,418,1,202.2567292351792
995,369,2,204.74687038261237
996,404,3,198.18972605235322
997,350,4,180.60416236307603
