,Actual,Day,Predicted
1090,43,6,48.6067660303563
1091,224,7,300.0
1092,376,1,316.88877208885793
1093,360,2,345.0
1094,377,3,333.101181088299
1095,290,4,288.0
1096,30,5,41.063987739646265
1097,31,6,18.0
1098,362,7,319.86507961675403
1099,376,1,354.58084766161716
1100,291,2,340.5848801109703
1101,340,3,320.0
1102,308,4,281.9966967576746
1103,60,5,49.0
1104,60,6,64.14730365042486
1105,345,7,325.12572572226424
1106,366,1,346.0
1107,328,2,338.41944273097613
1108,355,3,325.19534061757656
1109,259,4,284.2418282305418
1110,40,5,39.89893769061405
1111,41,6,33.24757669637107
1112,348,7,348.0
1113,347,1,339.98725733042727
1114,335,2,323.485035392833
1115,363,3,320.119176789955
1116,234,4,287.98782520186944
1117,24,5,36.89825473916089
1118,31,6,30.0
1119,296,7,287.31806255909584
1120,264,1,314.4523327517671
1121,253,2,283.91178328725806
1122,288,3,265.6871107288915
1123,254,4,174.25778249508227
1124,59,5,41.98374263367397
1125,59,6,48.06409104987918
1126,268,7,316.97854701700743
1127,322,1,321.0
1128,334,2,325.0
1129,327,3,317.0
1130,279,4,277.4444944860831
1131,48,5,38.140159801900815
1132,38,6,40.7712646459971
1133,317,7,274.0545814409232
1134,291,1,325.0
1135,62,2,277.31325067279204
1136,106,3,86.3827356255412
1137,101,4,95.41107836057067
1138,18,5,18.0
1139,35,6,18.0
1140,365,7,262.0
1141,358,1,356.0
1142,218,2,333.0
1143,355,3,282.3455433174596
1144,287,4,297.0
1145,53,5,44.87117606014555
1146,62,6,63.0
1147,288,7,310.87040528918357
1148,382,1,332.00662720347844
1149,354,2,348.0
1150,286,3,335.00251410408634
1151,308,4,281.5891199185713
1152,30,5,49.0
1153,17,6,39.942642753292596
1154,308,7,272.0
1155,341,1,317.0
1156,373,2,321.0
1157,336,3,343.3354791327984
1158,290,4,287.0
1159,62,5,51.68030314285042
1160,59,6,56.1082516993013
1161,371,7,343.0
1162,211,1,371.22348573856954
1163,138,2,292.9138911834078
1164,264,3,298.0002938181479
1165,18,4,243.1548525566055
1166,27,5,18.0
1167,30,6,41.0
1168,29,7,306.5955213721849
1169,236,1,231.55420729149384
1170,291,2,283.2032060446827
1171,321,3,313.6601684018971
1172,231,4,274.0
1173,51,5,52.127299872155895
1174,40,6,58.376936774252705
1175,167,7,297.0
1176,313,1,321.86476126918865
1177,272,2,317.0
1178,324,3,306.3282988372307
1179,274,4,287.9682180247178
1180,69,5,46.0
1181,57,6,63.0
1182,362,7,326.61727253276376
1183,360,1,368.2984666132512
1184,384,2,342.89474312794283
1185,404,3,370.0
1186,325,4,321.54326883434493
1187,103,5,83.06115244566553
1188,95,6,75.14490620802071
1189,371,7,352.661993530494
1190,381,1,375.32076961829546
1191,352,2,371.3746482169233
1192,391,3,349.0
1193,201,4,312.0250005590559
1194,39,5,57.12422921755284
1195,46,6,57.0
1196,177,7,313.90459156470087
1197,384,1,284.7022084040502
1198,237,2,342.0
1199,387,3,312.1743638619513
1200,306,4,312.0
1201,106,5,70.02786775709208
1202,88,6,75.93080196171816
1203,103,7,272.0
1204,386,1,327.773492871521
1205,390,2,382.1206474854778
1206,382,3,388.0
1207,337,4,321.0
1208,43,5,72.47905005947088
1209,67,6,62.696201269344215
1210,393,7,344.0
1211,396,1,383.0
